date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:54:08	23403/23403	---M--	200	added ('OK')	image/jpeg	etag:%225b6b-4c61b19bbd740%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/medium/public/dico2-titre.jpg?itok=58yhfBB7	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/medium/public/dico2-titree57e.jpg	(from https://www.academie-francaise.fr/le-dictionnaire-les-neuf-prefaces/preface-de-la-deuxieme-edition-1718)
11:54:10	35743/35743	---M--	200	added ('OK')	image/jpeg	etag:%228b9f-616e76fc98c40%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_banner/public/dico3-bandeau.jpg?itok=hVCWwbX8	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_banner/public/dico3-bandeaub1ca.jpg	(from https://www.academie-francaise.fr/le-dictionnaire-les-neufs-prefaces/preface-de-la-troisieme-edition-1740)
11:54:17	32346/32346	---M--	200	added ('OK')	image/jpeg	etag:%227e5a-4c61b19bbd740%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/medium/public/dico3-page_1.jpg?itok=tu1Bgb8_	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/medium/public/dico3-page_1e8ba.jpg	(from https://www.academie-francaise.fr/le-dictionnaire-les-neufs-prefaces/preface-de-la-troisieme-edition-1740)
11:54:24	33643/33643	---M--	200	added ('OK')	image/jpeg	etag:%22836b-5649fb07b46c0%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_banner/public/dico4-bandeau.jpg?itok=TbGJNh5F	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_banner/public/dico4-bandeau64cb.jpg	(from https://www.academie-francaise.fr/le-dictionnaire-les-neufs-prefaces/preface-de-la-quatrieme-edition-1762)
11:54:29	25288/25288	---M--	200	added ('OK')	image/jpeg	etag:%2262c8-4c61b19ac9500%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/medium/public/dico4-titre.jpg?itok=Jq1vZklN	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/medium/public/dico4-titre58a3.jpg	(from https://www.academie-francaise.fr/le-dictionnaire-les-neufs-prefaces/preface-de-la-quatrieme-edition-1762)
11:54:30	8161519/8161519	---M--	200	added ('OK')	application/pdf	etag:%227c88ef-62667d24ccf00%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/figaro_integral.pdf	./www.academie-francaise.fr/sites/academie-francaise.fr/files/figaro_integral.pdf	(from https://www.academie-francaise.fr/le-dictionnaire/la-9e-edition)
11:54:31	16381/16381	---M--	200	added ('OK')	image/jpeg	etag:%223ffd-616e770069540%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_banner/public/dico5-titre.jpg?itok=tTGMfoHY	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_banner/public/dico5-titredcdc.jpg	(from https://www.academie-francaise.fr/le-dictionnaire-les-neufs-prefaces/preface-de-la-cinquieme-edition-1798)
11:54:32	32754/32754	---M--	200	added ('OK')	image/jpeg	etag:%227ff2-4c61b19bbd740%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/medium/public/dico5-page1.jpg?itok=6qplPiwd	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/medium/public/dico5-page16100.jpg	(from https://www.academie-francaise.fr/le-dictionnaire-les-neufs-prefaces/preface-de-la-cinquieme-edition-1798)
11:54:33	26852/26852	---M--	200	added ('OK')	image/jpeg	etag:%2268e4-616e7702519c0%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_banner/public/image_dico6.jpg?itok=fgp4ZhLs	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_banner/public/image_dico6e170.jpg	(from https://www.academie-francaise.fr/le-dictionnaire-les-neuf-prefaces/sixieme-preface)
11:54:35	19425/19425	---M--	200	added ('OK')	image/jpeg	etag:%224be1-4c61b19bbd740%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/medium/public/dico6-titre.jpg?itok=BjHrV5iM	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/medium/public/dico6-titre3d3d.jpg	(from https://www.academie-francaise.fr/le-dictionnaire-les-neuf-prefaces/sixieme-preface)
11:54:36	31680/31680	---M--	200	added ('OK')	image/jpeg	etag:%227bc0-616e76f4f7a40%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_banner/public/dico7-page1.jpg?itok=0A00nqTD	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_banner/public/dico7-page1ff18.jpg	(from https://www.academie-francaise.fr/le-dictionnaire-les-neufs-prefaces/preface-de-la-septieme-edition-1877)
11:54:39	268/268	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Dec%202025%2011:54:39%20GMT	http://www.academie-francaise.fr/dictionnaire/preface7.html	./www.academie-francaise.fr/dictionnaire/preface7.208.delayed	(from https://www.academie-francaise.fr/le-dictionnaire-les-neufs-prefaces/preface-de-la-septieme-edition-1877)
11:54:46	10767/10767	---M--	200	added ('OK')	image/jpeg	etag:%222a0f-4c61b19ac9500%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/medium/public/dico7-titre.jpg?itok=asy_VsoP	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/medium/public/dico7-titrec21a.jpg	(from https://www.academie-francaise.fr/le-dictionnaire-les-neufs-prefaces/preface-de-la-septieme-edition-1877)
11:54:53	31888/31888	---M--	200	added ('OK')	image/jpeg	etag:%227c90-616e77052e080%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_banner/public/dico8-page1.jpg?itok=nxkXyjyk	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_banner/public/dico8-page10617.jpg	(from https://www.academie-francaise.fr/le-dictionnaire-les-neufs-prefaces/preface-de-la-huitieme-edition-1932-1935)
11:54:58	45801/45801	---M--	200	added ('OK')	image/jpeg	etag:%22b2e9-4c61b19bbd740%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/large/public/dico8-titre.jpg?itok=-SCCLO-u	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/large/public/dico8-titre4724.jpg	(from https://www.academie-francaise.fr/le-dictionnaire-les-neufs-prefaces/preface-de-la-huitieme-edition-1932-1935)
11:55:04	9954/9954	---M--	200	added ('OK')	image/jpeg	etag:%2226e2-5e282c79af380%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_banner/public/28_06_22logo_daf_feuillage_4_003.jpg?itok=GzNnvO17	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_banner/public/28_06_22logo_daf_feuillage_4_0035593.jpg	(from https://www.academie-francaise.fr/le-dictionnaire/portail-numerique-du-dictionnaire-de-lacademie-francaise)
11:55:10	167160/167160	---M--	200	added ('OK')	application/pdf	etag:%2228cf8-5e1514c953240%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/daf_mode_demploi_texte.pdf	./www.academie-francaise.fr/sites/academie-francaise.fr/files/daf_mode_demploi_texte.pdf	(from https://www.academie-francaise.fr/le-dictionnaire/portail-numerique-du-dictionnaire-de-lacademie-francaise)
11:55:10	161307/161307	---M--	200	added ('OK')	image/png	etag:%222761b-62640f72dcbc0%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/medium/public/photo_portail_l._catach.png?itok=ZiE0cDO_	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/medium/public/photo_portail_l._catach7817.png	(from https://www.academie-francaise.fr/le-dictionnaire/portail-numerique-du-dictionnaire-de-lacademie-francaise)
11:55:12	96716/96716	---M--	200	added ('OK')	application/pdf	etag:%22179cc-631c743dbdfc0%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/avril_2025_mc_reglement_des_prix_litteraires.pdf	./www.academie-francaise.fr/sites/academie-francaise.fr/files/avril_2025_mc_reglement_des_prix_litteraires.pdf	(from https://www.academie-francaise.fr/reglement-des-concours)
11:55:13	283969/283969	---M--	200	added ('OK')	application/pdf	etag:%2245541-641aaebcaf6fd%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/prix_et_concours_2026.pdf	./www.academie-francaise.fr/sites/academie-francaise.fr/files/prix_et_concours_2026.pdf	(from https://www.academie-francaise.fr/reglement-des-concours)
11:55:13	160177/160177	---M--	200	added ('OK')	application/pdf	etag:%22271b1-64145494e5b85%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/grand_prix_du_roman_2025_premiere_selection.pdf	./www.academie-francaise.fr/sites/academie-francaise.fr/files/grand_prix_du_roman_2025_premiere_selection.pdf	(from https://www.academie-francaise.fr/reglement-des-concours)
11:55:14	147772/147772	---M--	200	added ('OK')	application/pdf	etag:%222413c-64146909adf0d%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/grand_prix_du_roman_2025_deuxieme_selection.pdf	./www.academie-francaise.fr/sites/academie-francaise.fr/files/grand_prix_du_roman_2025_deuxieme_selection.pdf	(from https://www.academie-francaise.fr/reglement-des-concours)
11:55:14	31694/31694	---M-Z	200	added ('OK')	text/html	etag:%221766836513-1%22	https://www.academie-francaise.fr/yanick-lahens	./www.academie-francaise.fr/yanick-lahens.html	(from https://www.academie-francaise.fr/reglement-des-concours)
11:55:18	302/302	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Dec%202025%2011:55:16%20GMT	http://www.academie-francaise.fr/sites/academie-francaise.fr/files/reglement_francophonie.pdf	./www.academie-francaise.fr/sites/academie-francaise.fr/files/reglement_francophonie.218.delayed	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/historique)
11:55:19	221288/221288	---M--	200	added ('OK')	application/pdf	etag:%2236068-6411eca7414da%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/palmares_2025.pdf	./www.academie-francaise.fr/sites/academie-francaise.fr/files/palmares_2025.pdf	(from https://www.academie-francaise.fr/reglement-des-concours)
11:55:21	1800636/1800636	---M--	200	added ('OK')	application/pdf	etag:%221b79bc-6450718960ff7%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/nouveauxprix2025.pdf	./www.academie-francaise.fr/sites/academie-francaise.fr/files/nouveauxprix2025.pdf	(from https://www.academie-francaise.fr/reglement-des-concours)
11:55:22	141186/141186	---M--	200	added ('OK')	application/pdf	etag:%2222782-504d4ec531900%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/reglement_francophonie.pdf	./www.academie-francaise.fr/sites/academie-francaise.fr/files/reglement_francophonie.pdf	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/historique)
11:55:27	71736/71736	---MCZ	200	added ('OK')	text/html	etag:%221766836524-1%22	https://www.academie-francaise.fr/grand-prix-de-la-francophonie	./www.academie-francaise.fr/grand-prix-de-la-francophonie.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:55:30	6419359/6419359	---M--	200	added ('OK')	application/pdf	etag:%2261f39f-6437ca3995a28%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/palmares2025_en_images.pdf	./www.academie-francaise.fr/sites/academie-francaise.fr/files/palmares2025_en_images.pdf	(from https://www.academie-francaise.fr/reglement-des-concours)
11:55:35	69383/69383	---MCZ	200	added ('OK')	text/html	etag:%221766836533-1%22	https://www.academie-francaise.fr/grand-prix-de-litterature	./www.academie-francaise.fr/grand-prix-de-litterature.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:55:40	40493/40493	---M-Z	200	added ('OK')	text/html	etag:%221766836538-1%22	https://www.academie-francaise.fr/grand-prix-de-litterature-paul-morand	./www.academie-francaise.fr/grand-prix-de-litterature-paul-morand.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:55:47	43538/43538	---MCZ	200	added ('OK')	text/html	etag:%221766836545-1%22	https://www.academie-francaise.fr/prix-jacques-de-fouchier	./www.academie-francaise.fr/prix-jacques-de-fouchier.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:55:51	79092/79092	---MCZ	200	added ('OK')	text/html	etag:%221766836550-1%22	https://www.academie-francaise.fr/grand-prix-du-roman	./www.academie-francaise.fr/grand-prix-du-roman.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:55:57	40971/40971	---MCZ	200	added ('OK')	text/html	etag:%221766836555-1%22	https://www.academie-francaise.fr/prix-de-lacademie-francaise-maurice-genevoix-0	./www.academie-francaise.fr/prix-de-lacademie-francaise-maurice-genevoix-0.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:56:01	39529/39529	---M-Z	200	added ('OK')	text/html	etag:%221766836560-1%22	https://www.academie-francaise.fr/grand-prix-herve-deluen	./www.academie-francaise.fr/grand-prix-herve-deluen.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:56:08	70344/70344	---MCZ	200	added ('OK')	text/html	etag:%221766836566-1%22	https://www.academie-francaise.fr/grand-prix-de-poesie	./www.academie-francaise.fr/grand-prix-de-poesie.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:56:14	46287/46287	---MCZ	200	added ('OK')	text/html	etag:%221766836572-1%22	https://www.academie-francaise.fr/grand-prix-de-philosophie	./www.academie-francaise.fr/grand-prix-de-philosophie.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:56:20	46849/46849	---MCZ	200	added ('OK')	text/html	etag:%221766836578-1%22	https://www.academie-francaise.fr/grand-prix-moron-0	./www.academie-francaise.fr/grand-prix-moron-0.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:56:26	188164/188164	---MCZ	200	added ('OK')	text/html	etag:%221766836584-1%22	https://www.academie-francaise.fr/grand-prix-gobert	./www.academie-francaise.fr/grand-prix-gobert.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:56:30	65411/65411	---MCZ	200	added ('OK')	text/html	etag:%221766836588-1%22	https://www.academie-francaise.fr/prix-de-la-biographie	./www.academie-francaise.fr/prix-de-la-biographie.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:56:34	55931/55931	---MCZ	200	added ('OK')	text/html	etag:%221766836591-1%22	https://www.academie-francaise.fr/prix-de-la-critique	./www.academie-francaise.fr/prix-de-la-critique.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:56:36	55992/55992	---MCZ	200	added ('OK')	text/html	etag:%221766836594-1%22	https://www.academie-francaise.fr/prix-de-lessai	./www.academie-francaise.fr/prix-de-lessai.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:56:37	54184/54184	---MCZ	200	added ('OK')	text/html	etag:%221766836596-1%22	https://www.academie-francaise.fr/prix-de-la-nouvelle	./www.academie-francaise.fr/prix-de-la-nouvelle.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:56:42	538508/538508	---MCZ	200	added ('OK')	text/html	etag:%221766836599-1%22	https://www.academie-francaise.fr/prix-dacademie	./www.academie-francaise.fr/prix-dacademie.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:56:47	47730/47730	---MCZ	200	added ('OK')	text/html	etag:%221766836605-1%22	https://www.academie-francaise.fr/prix-du-cardinal-grente	./www.academie-francaise.fr/prix-du-cardinal-grente.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:56:52	34140/34140	---M-Z	200	added ('OK')	text/html	etag:%221766836611-1%22	https://www.academie-francaise.fr/prix-du-cardinal-lustiger	./www.academie-francaise.fr/prix-du-cardinal-lustiger.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:56:58	48780/48780	---MCZ	200	added ('OK')	text/html	etag:%221766836616-1%22	https://www.academie-francaise.fr/prix-du-theatre	./www.academie-francaise.fr/prix-du-theatre.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:57:07	46806/46806	---MCZ	200	added ('OK')	text/html	etag:%221766836625-1%22	https://www.academie-francaise.fr/prix-du-jeune-theatre-beatrix-dussane-andre-roussin	./www.academie-francaise.fr/prix-du-jeune-theatre-beatrix-dussane-andre-roussin.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:57:14	46771/46771	---MCZ	200	added ('OK')	text/html	etag:%221766836632-1%22	https://www.academie-francaise.fr/prix-du-cinema-rene-clair	./www.academie-francaise.fr/prix-du-cinema-rene-clair.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:57:20	46118/46118	---MCZ	200	added ('OK')	text/html	etag:%221766836638-1%22	https://www.academie-francaise.fr/grande-medaille-de-la-chanson-francaise	./www.academie-francaise.fr/grande-medaille-de-la-chanson-francaise.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:57:26	139116/139116	---MCZ	200	added ('OK')	text/html	etag:%221766836644-1%22	https://www.academie-francaise.fr/prix-du-rayonnement-de-la-langue-et-de-la-litterature-francaises	./www.academie-francaise.fr/prix-du-rayonnement-de-la-langue-et-de-la-litterature-francaises.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:57:31	34871/34871	---M-Z	200	added ('OK')	text/html	etag:%221766836650-1%22	https://www.academie-francaise.fr/prix-leon-de-rosen	./www.academie-francaise.fr/prix-leon-de-rosen.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:57:38	32559/32559	---M-Z	200	added ('OK')	text/html	etag:%221766836656-1%22	https://www.academie-francaise.fr/grand-prix-michel-deon	./www.academie-francaise.fr/grand-prix-michel-deon.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires/grands-prix)
11:57:40	63201/63201	---MCZ	200	added ('OK')	text/html	etag:%221766836658-1%22	https://www.academie-francaise.fr/prix-francois-coppee	./www.academie-francaise.fr/prix-francois-coppee.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:40	52269/52269	---MCZ	200	added ('OK')	text/html	etag:%221766836659-1%22	https://www.academie-francaise.fr/prix-theophile-gautier	./www.academie-francaise.fr/prix-theophile-gautier.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:41	73111/73111	---MCZ	200	added ('OK')	text/html	etag:%221766836659-1%22	https://www.academie-francaise.fr/prix-heredia	./www.academie-francaise.fr/prix-heredia.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:41	53196/53196	---MCZ	200	added ('OK')	text/html	etag:%221766836660-1%22	https://www.academie-francaise.fr/prix-henri-mondor	./www.academie-francaise.fr/prix-henri-mondor.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:41	39877/39877	---MCZ	200	added ('OK')	text/html	etag:%221766836660-1%22	https://www.academie-francaise.fr/prix-maise-ploquin-caunan	./www.academie-francaise.fr/prix-maise-ploquin-caunan.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:42	40594/40594	---MCZ	200	added ('OK')	text/html	etag:%221766836661-1%22	https://www.academie-francaise.fr/prix-sivet	./www.academie-francaise.fr/prix-sivet.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:42	60429/60429	---MCZ	200	added ('OK')	text/html	etag:%221766836661-1%22	https://www.academie-francaise.fr/prix-paul-verlaine	./www.academie-francaise.fr/prix-paul-verlaine.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:43	31675/31675	---M-Z	200	added ('OK')	text/html	etag:%221766836661-1%22	https://www.academie-francaise.fr/prix-lucette-moreau	./www.academie-francaise.fr/prix-lucette-moreau.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:43	31455/31455	---M-Z	200	added ('OK')	text/html	etag:%221766836662-1%22	https://www.academie-francaise.fr/prix-guez-de-balzac	./www.academie-francaise.fr/prix-guez-de-balzac.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:43	46630/46630	---MCZ	200	added ('OK')	text/html	etag:%221766836662-1%22	https://www.academie-francaise.fr/prix-emile-augier	./www.academie-francaise.fr/prix-emile-augier.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:44	70755/70755	---MCZ	200	added ('OK')	text/html	etag:%221766836663-1%22	https://www.academie-francaise.fr/prix-louis-barthou	./www.academie-francaise.fr/prix-louis-barthou.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:45	43171/43171	---MCZ	200	added ('OK')	text/html	etag:%221766836663-1%22	https://www.academie-francaise.fr/prix-pierre-benoit	./www.academie-francaise.fr/prix-pierre-benoit.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:45	99624/99624	---MCZ	200	added ('OK')	text/html	etag:%221766836664-1%22	https://www.academie-francaise.fr/prix-biguet	./www.academie-francaise.fr/prix-biguet.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:46	54241/54241	---MCZ	200	added ('OK')	text/html	etag:%221766836665-1%22	https://www.academie-francaise.fr/prix-eve-delacroix	./www.academie-francaise.fr/prix-eve-delacroix.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:47	43853/43853	---MCZ	200	added ('OK')	text/html	etag:%221766836666-1%22	https://www.academie-francaise.fr/prix-georges-dumezil	./www.academie-francaise.fr/prix-georges-dumezil.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:49	53903/53903	---MCZ	200	added ('OK')	text/html	etag:%221766836667-1%22	https://www.academie-francaise.fr/prix-emile-faguet	./www.academie-francaise.fr/prix-emile-faguet.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:51	72781/72781	---MCZ	200	added ('OK')	text/html	etag:%221766836669-1%22	https://www.academie-francaise.fr/prix-jules-janin	./www.academie-francaise.fr/prix-jules-janin.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:53	91106/91106	---MCZ	200	added ('OK')	text/html	etag:%221766836671-1%22	https://www.academie-francaise.fr/prix-roland-de-jouvenel	./www.academie-francaise.fr/prix-roland-de-jouvenel.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:54	46257/46257	---MCZ	200	added ('OK')	text/html	etag:%221766836673-1%22	https://www.academie-francaise.fr/prix-la-bruyere	./www.academie-francaise.fr/prix-la-bruyere.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:56	51439/51439	---MCZ	200	added ('OK')	text/html	etag:%221766836675-1%22	https://www.academie-francaise.fr/prix-jacques-lacroix	./www.academie-francaise.fr/prix-jacques-lacroix.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:57:58	48795/48795	---MCZ	200	added ('OK')	text/html	etag:%221766836676-1%22	https://www.academie-francaise.fr/prix-francois-mauriac	./www.academie-francaise.fr/prix-francois-mauriac.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:00	1073881/1073881	---MCZ	200	added ('OK')	text/html	etag:%221766836678-1%22	https://www.academie-francaise.fr/prix-montyon	./www.academie-francaise.fr/prix-montyon.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:01	45405/45405	---MCZ	200	added ('OK')	text/html	etag:%221766836679-1%22	https://www.academie-francaise.fr/prix-anna-de-noailles	./www.academie-francaise.fr/prix-anna-de-noailles.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:02	38369/38369	---MCZ	200	added ('OK')	text/html	etag:%221766836681-1%22	https://www.academie-francaise.fr/prix-raymond-de-boyer-de-sainte-suzanne	./www.academie-francaise.fr/prix-raymond-de-boyer-de-sainte-suzanne.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:03	32955/32955	---M-Z	200	added ('OK')	text/html	etag:%221766836682-1%22	https://www.academie-francaise.fr/prix-mabillon	./www.academie-francaise.fr/prix-mabillon.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:05	31613/31613	---M-Z	200	added ('OK')	text/html	etag:%221766836684-1%22	https://www.academie-francaise.fr/prix-marie-volle	./www.academie-francaise.fr/prix-marie-volle.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:07	31822/31822	---M-Z	200	added ('OK')	text/html	etag:%221766836686-1%22	https://www.academie-francaise.fr/prix-pierre-et-jacqueline-domec	./www.academie-francaise.fr/prix-pierre-et-jacqueline-domec.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:08	59007/59007	---MCZ	200	added ('OK')	text/html	etag:%221766836687-1%22	https://www.academie-francaise.fr/prix-louis-castex	./www.academie-francaise.fr/prix-louis-castex.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:11	79520/79520	---MCZ	200	added ('OK')	text/html	etag:%221766836690-1%22	https://www.academie-francaise.fr/prix-eugene-colas	./www.academie-francaise.fr/prix-eugene-colas.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:12	53737/53737	---MCZ	200	added ('OK')	text/html	etag:%221766836691-1%22	https://www.academie-francaise.fr/prix-du-marechal-foch	./www.academie-francaise.fr/prix-du-marechal-foch.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:13	79383/79383	---MCZ	200	added ('OK')	text/html	etag:%221766836692-1%22	https://www.academie-francaise.fr/prix-georges-goyau	./www.academie-francaise.fr/prix-georges-goyau.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:14	101466/101466	---MCZ	200	added ('OK')	text/html	etag:%221766836693-1%22	https://www.academie-francaise.fr/prix-guizot	./www.academie-francaise.fr/prix-guizot.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:16	79401/79401	---MCZ	200	added ('OK')	text/html	etag:%221766836694-1%22	https://www.academie-francaise.fr/prix-monseigneur-marcel	./www.academie-francaise.fr/prix-monseigneur-marcel.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:17	62659/62659	---MCZ	200	added ('OK')	text/html	etag:%221766836696-1%22	https://www.academie-francaise.fr/prix-francois-millepierres	./www.academie-francaise.fr/prix-francois-millepierres.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:19	56223/56223	---MCZ	200	added ('OK')	text/html	etag:%221766836698-1%22	https://www.academie-francaise.fr/prix-diane-potier-boes	./www.academie-francaise.fr/prix-diane-potier-boes.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:22	40976/40976	---MCZ	200	added ('OK')	text/html	etag:%221766836700-1%22	https://www.academie-francaise.fr/prix-augustin-thierry	./www.academie-francaise.fr/prix-augustin-thierry.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
